27,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.889,15.26,12.975,15.3,12.417,11.809,11.364,10.854,11.288,11.398,11.398,11.398,10.772,11.364,10.869,11.364,11.295,11.16,11.121,10.951,10.684,10.781,11.163,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,10.105,9.425,9.425,9.425,15.411,14.958,14.379,12.284,15.275,14.847,12.349,11.346,11.398,11.398,11.398,10.864,11.209,11.5,11.406,10.976,12.832,12.153,14.513,12.167,11.638,15.385,9.9217,9.425,13.676,14.749,13.146,13.926,9.425,9.425,12.693,12.378,14.782,9.425,9.425,9.425,9.425,9.425,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,14.834,11.426,11.398,11.398,14.897,9.425,11.398,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.71,9.425,9.425,9.425,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,15.073,12.689,12.445,14.927,13.869,14.548,11.923,12.517,14.033,12.504,11.307,13.14,12.252,11.949,15.12,12.428,12.94,12.534,12.309,13.841,10.418,12.567,13.676,12.136,9.7387,9.425,9.425,9.425,11.388,9.425,11.281,9.7387,9.425,9.425,13.676,15.084,15.371,12.336,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,10.77,14.948,11.923,15.049,12.066,11.439,11.141,11.192,11.398,11.426,10.776,10.995,11.612,12.138,14.227,9.425,9.425,9.425,9.425,14.963,14.369,11.398,11.398,11.398,11.081,11.886,11.184,12.19,12.297,11.983,14.545,12.471,10.729,11.398,11.398,11.398,10.83,10.701,11.398,10.825,10.901,12.116,12.145,13.473,14.119,11.938,12.208,14.797,13.262,15.085,13.512,12.251,10.859,10.844,11.136,12.26,14.713,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,13.998,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.105,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.495,14.584,11.732,14.084,15.228,12.257,12.477,14.856,13.675,9.425,9.425,12.163,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,15.26,10.837,9.425,9.425,10.941,13.725,14.62,11.398,11.398,11.398,12.224,14.141,12.261,14.477,14.671,14.942,12.466,12.134,11.783,15.013,13.512,14.584,14.253,12.496,12.568,13.211,10.967,13.046,12.127,15.35,13.237,12.057,11.398,12.165,12.077,12.794,14.963,13.426,14.606,10.523,9.425,9.425,9.425,9.425,12.139,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,13.747,15.385,12.975,14.763,10.781,11.322,12.158,9.425,9.425,11.02,12.46,12.279,12.495,13.851,14.304,12.356,10.811,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,14.391,12.043,14.268,11.62,11.209,11.355,11.329,10.796,11.398,11.971,14.048,13.905,12.517,14.534,9.8172,10.967,12.508,14.958,14.763,14.498,12.194,14.999,9.425,12.414,13.725,12.582,13.337,10.956,10.81,15.199,12.118,15.156,13.02,14.57,11.046,9.425,9.425,14.355,14.404,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.46,11.638,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,14.048,11.209,9.425,12.719,9.425,9.425,9.425,9.425,9.425,13.7,15.263,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,15.249,9.425,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,11.398,11.398,9.425,11.398,11.398,9.425,9.425,9.425,9.5557,9.8433,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.817,11.398,9.425,9.425,9.425,9.425,9.425,10.288,9.425,9.4512,12.278,10.936,12.239,12.49,13.675,11.638,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.975,11.68,11.322,11.136,12.683,11.281,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.414,13.197,10.786,11.398,11.433,11.191,11.039,13.79,11.458,11.063,11.398,11.398,12.156,13.583,14.631,14.856,12.01,10.835,13.715,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.419,13.549,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,14.999,15.285,13.966,10.749,11.398,11.398,11.398,11.398,10.723,11.012,12.269,12.643,12.154,12.495,11.492,12.593,9.425,9.425,9.425,9.425,9.425,9.425,9.425,14.141,9.425,12.127,14.847,13.44,10.83,11.136,10.903,13.976,14.002,14.155,11.938,12.553,12.997,12.139,10.366,9.425,9.425,9.425,13.461,14.102,10.052,9.425,9.425,9.425,14.203,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,11.398,9.425,9.425,9.425,9.425,9.425,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,13.747,12.176,10.732,14.304,12.23,14.807,12.603,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.97,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.732,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.639,12.565,12.066,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,14.983,12.163,12.91,11.398,13.841,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,14.027,12.92,12.46,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.174,15.428,13.404,11.954,11.398,10.966,12.693,14.355,12.568,12.297,11.706,11.398,11.212,12.51,14.329,11.098,14.713,13.071,12.118,12.489,12.242,11.108,11.398,11.398,11.419,10.757,10.998,11.252,10.951,12.251,14.298,12.403,13.901,15.249,10.706,9.425,9.425,14.32,12.113,11.946,10.756,11.398,11.398,11.629,13.011,10.288,11.046,10.523,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.7387,13.675,14.983,9.8695,13.318,13.426,9.425,9.425,10.471,12.711,9.425,14.248,9.425,11.745,14.47,12.32,14.052,12.463,9.8433,9.425,9.425,12.243,9.425,13.649,11.459,12.529,13.599,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.6865,10.967,9.425,9.425,9.425,12.389,9.425,12.46,12.711,11.281,9.425,9.425,15.285,13.8,12.203,9.7387,9.425,15.321,11.96,14.119,11.578,12.381,12.668,14.656,9.425,9.425,14.555,14.379,9.425,9.425,9.425,9.425,9.425,9.425,10.497,9.425,9.425,9.425,9.425,9.425,9.7649,9.425,12.48,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,13.962,15.084,11.674,13.533,13.599,9.425,9.425,12.511,11.046,11.398,11.415,14.47,9.425,14.355,12.556,9.425,13.222,12.086,14.963,12.113,12.369,12.035,11.155,10.903,11.98,11.019,11.449,14.495,13.74,12.179,10.937,11.205,11.398,12.43,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.6603,9.425,9.425,10.235,12.925,13.599,12.077,12.562,13.121,12.311,13.819,11.046,13.373,12.477,14.656,12.568,11.817,14.176,13.747,13.146,14.153,14.958,14.631,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.974,9.425,9.425,9.425,9.7126,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,13.675,12.719,12.351,10.801,11.018,12.273,13.247,10.288,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.889,12.284,11.423,11.398,11.398,12.472,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.5296,11.889,14.584,14.405,10.806,11.398,11.398,11.398,11.398,11.35,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.398,11.315,12.206,13.69,12.154,12.544,12.297,12.549,14.329,14.892,15.321,12.499,12.396,14.799,12.354,12.534,10.942,10.956,11.398,11.398,10.991,13.79,14.355,10.837,11.229,14.212,14.713,14.077,9.425,14.248,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.8172,14.427,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,15.058,12.145,12.338,13.619,12.441,11.745,15.321,12.305,12.895,10.915,9.425,9.425,14.463,12.367,15.249,14.176,14.429,11.71,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,13.962,15.159,15.134,9.4773,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.5296,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,14.48,12.01,13.212,11.903,13.297,12.51,12.834,13.762,12.796,9.425,10.68,9.425,12.284,12.278,11.025,10.798,11.235,11.156,11.492,11.301,11.398,11.398,11.398,11.391,12.426,15.411,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.549,12.643,12.225,15.285,9.425,11.281,13.89,12.369,13.826,12.279,14.977,13.333,13.068,10.837,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.317,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,12.496,14.228,9.425,11.886,13.01,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.495,15.184,13.237,11.364,11.122,10.901,11.274,11.398,11.398,11.398,9.425,9.425,11.398,11.398,11.398,11.398,11.398,11.398,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,11.281,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.052,9.425,11.602,12.463,12.332,15.149,13.363,11.398,11.398,11.398,11.398,11.398,11.143,11.357,11.218,12.315,12.21,12.496,15.385,13.086,11.398,11.175,12.225,15.159,10.837,10.34,9.8433,9.8956,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.262,9.425,9.425,10.262,11.924,11.098,12.925,15.461,11.924,11.853,13.747,12.782,13.819,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.967,9.425,12.086,14.942,14.495,14.37,14.405,12.439,10.549,15.07,14.455,12.428,14.394,12.197,12.426,12.278,12.683,12.3,11.329,11.364,11.629,12.96,11.381,12.129,12.569,14.923,11.136,10.893,11.398,11.398,11.398,11.398,13.866,10.874,11.629,10.81,11.398,10.927,11.535,11.014,12.129,13.74,15.275,12.095,15.392,13.426,11.817,13.75,12.224,10.966,10.791,11.398,11.398,11.108,11.053,12.192,14.52,9.425,12.904,11.191,11.398,11.398,11.398,11.068,11.112,11.398,11.032,11.246,11.398,11.398,11.398,11.398,12.255,10.98,11.398,11.398,10.694,11.389,12.725,14.212,10.445,14.505,14.58,13.39,9.425,9.425,9.425,15.275,12.471,11.629,14.691,11.322,11.398,11.398,11.398,11.398,11.398,11.025,10.679,12.381,12.081,12.27,12.261,11.915,12.417,10.687,11.398,11.398,11.165,12.56,12.868,12.46,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,10.994,14.706,12.45,14.077,13.426,12.961,11.96,9.425,9.425,9.425,9.425,9.425,9.425,9.425,9.425,13.998,11.924,9.7126,9.425,9.425,9.425,10.915,15.209,14.463,11.992,12.273,12.444,11.655,11.398,11.37,9.425,9.425,9.425
